9.1500E+003,-6.9539E+001
9.2000E+003,-7.0359E+001
9.2500E+003,-7.0287E+001
9.3000E+003,-6.9764E+001
9.3500E+003,-7.0428E+001
9.4000E+003,-7.0875E+001
9.4500E+003,-7.0653E+001
9.5000E+003,-7.0450E+001
9.5500E+003,-7.0859E+001
9.6000E+003,-7.0859E+001
9.6500E+003,-7.0658E+001
9.7000E+003,-7.0777E+001
9.7500E+003,-7.0341E+001
9.8000E+003,-7.0657E+001
9.8500E+003,-7.1433E+001
9.9000E+003,-7.0987E+001
9.9500E+003,-7.1205E+001
1.0000E+004,-7.1139E+001
1.0050E+004,-7.1603E+001
1.0100E+004,-7.1656E+001
1.0150E+004,-7.0729E+001
1.0200E+004,-7.0888E+001
1.0250E+004,-7.1075E+001
1.0300E+004,-7.0174E+001
1.0350E+004,-7.0119E+001
1.0400E+004,-7.0049E+001
1.0450E+004,-6.9905E+001
1.0500E+004,-7.0571E+001
1.0550E+004,-7.0435E+001
1.0600E+004,-7.0510E+001
1.0650E+004,-7.0034E+001
1.0700E+004,-6.9487E+001
1.0750E+004,-6.9591E+001
1.0800E+004,-6.9627E+001
1.0850E+004,-6.9736E+001
1.0900E+004,-6.9149E+001
1.0950E+004,-6.8749E+001
1.1000E+004,-6.8826E+001
1.1050E+004,-6.8792E+001
1.1100E+004,-6.8908E+001
1.1150E+004,-6.8334E+001
1.1200E+004,-6.8775E+001
1.1250E+004,-6.8927E+001
1.1300E+004,-6.8500E+001
1.1350E+004,-6.8365E+001
1.1400E+004,-6.8495E+001
1.1450E+004,-6.8690E+001
1.1500E+004,-6.8586E+001
1.1550E+004,-6.8599E+001
1.1600E+004,-6.8528E+001
1.1650E+004,-6.8151E+001
1.1700E+004,-6.8205E+001
1.1750E+004,-6.7908E+001
1.1800E+004,-6.8056E+001
1.1850E+004,-6.8351E+001
1.1900E+004,-6.8322E+001
1.1950E+004,-6.8183E+001
1.2000E+004,-6.8059E+001
1.2050E+004,-6.8303E+001
1.2100E+004,-6.7923E+001
1.2150E+004,-6.7931E+001
1.2200E+004,-6.8444E+001
1.2250E+004,-6.8516E+001
1.2300E+004,-6.8262E+001
1.2350E+004,-6.8697E+001
1.2400E+004,-6.8375E+001
1.2450E+004,-6.8429E+001
1.2500E+004,-6.8720E+001
1.2550E+004,-6.8258E+001
1.2600E+004,-6.8836E+001
1.2650E+004,-6.9101E+001
1.2700E+004,-6.8986E+001
1.2750E+004,-6.9195E+001
1.2800E+004,-6.9392E+001
1.2850E+004,-6.9046E+001
1.2900E+004,-6.9377E+001
1.2950E+004,-6.9462E+001
1.3000E+004,-6.9417E+001
1.3050E+004,-6.9943E+001
1.3100E+004,-7.0148E+001
1.3150E+004,-7.0329E+001
1.3200E+004,-7.0679E+001
1.3250E+004,-7.0933E+001
1.3300E+004,-7.1191E+001
1.3350E+004,-7.0753E+001
1.3400E+004,-7.1272E+001
1.3450E+004,-7.1071E+001
1.3500E+004,-7.0705E+001
1.3550E+004,-7.1071E+001
1.3600E+004,-7.1356E+001
1.3650E+004,-7.1322E+001
1.3700E+004,-7.1129E+001
1.3750E+004,-7.1520E+001
1.3800E+004,-7.1797E+001
1.3850E+004,-7.1315E+001
1.3900E+004,-7.1552E+001
1.3950E+004,-7.1442E+001
1.4000E+004,-7.1132E+001
1.4050E+004,-7.0980E+001
1.4100E+004,-7.1099E+001
1.4150E+004,-7.0281E+001
1.4200E+004,-7.0600E+001
1.4250E+004,-7.0877E+001
1.4300E+004,-7.0253E+001
1.4350E+004,-7.0313E+001
1.4400E+004,-7.0207E+001
1.4450E+004,-7.0294E+001
1.4500E+004,-6.9807E+001
1.4550E+004,-6.9353E+001
1.4600E+004,-6.9838E+001
1.4650E+004,-6.9941E+001
1.4700E+004,-6.9160E+001
1.4750E+004,-6.9658E+001
1.4800E+004,-6.9527E+001
1.4850E+004,-6.9325E+001
1.4900E+004,-6.9414E+001
1.4950E+004,-6.9348E+001
1.5000E+004,-6.9440E+001
1.5050E+004,-6.8735E+001
1.5100E+004,-6.8642E+001
1.5150E+004,-6.8825E+001
1.5200E+004,-6.9079E+001
1.5250E+004,-6.8728E+001
1.5300E+004,-6.8833E+001
1.5350E+004,-6.8531E+001
1.5400E+004,-6.8930E+001
1.5450E+004,-6.8739E+001
1.5500E+004,-6.8296E+001
1.5550E+004,-6.8154E+001
1.5600E+004,-6.8132E+001
1.5650E+004,-6.7731E+001
1.5700E+004,-6.7936E+001
1.5750E+004,-6.7913E+001
1.5800E+004,-6.7728E+001
1.5850E+004,-6.7612E+001
1.5900E+004,-6.8142E+001
1.5950E+004,-6.8123E+001
1.6000E+004,-6.8018E+001
1.6050E+004,-6.7773E+001
1.6100E+004,-6.7171E+001
1.6150E+004,-6.6727E+001
1.6200E+004,-6.6635E+001
1.6250E+004,-6.6679E+001
1.6300E+004,-6.6745E+001
1.6350E+004,-6.6757E+001
1.6400E+004,-6.7045E+001
1.6450E+004,-6.7112E+001
1.6500E+004,-6.7066E+001
1.6550E+004,-6.6910E+001
1.6600E+004,-6.6846E+001
1.6650E+004,-6.6444E+001
1.6700E+004,-6.6293E+001
1.6750E+004,-6.6520E+001
1.6800E+004,-6.6513E+001
1.6850E+004,-6.5931E+001
1.6900E+004,-6.5851E+001
1.6950E+004,-6.6014E+001
1.7000E+004,-6.5276E+001
1.7050E+004,-6.5034E+001
1.7100E+004,-6.5406E+001
1.7150E+004,-6.5484E+001
1.7200E+004,-6.5303E+001
1.7250E+004,-6.4860E+001
1.7300E+004,-6.4945E+001
1.7350E+004,-6.5003E+001
1.7400E+004,-6.4948E+001
1.7450E+004,-6.4713E+001
1.7500E+004,-6.4250E+001
1.7550E+004,-6.3806E+001
1.7600E+004,-6.4123E+001
1.7650E+004,-6.4599E+001
1.7700E+004,-6.4372E+001
1.7750E+004,-6.3515E+001
1.7800E+004,-6.3610E+001
1.7850E+004,-6.4291E+001
1.7900E+004,-6.4556E+001
1.7950E+004,-6.4065E+001
1.8000E+004,-6.3782E+001
1.8050E+004,-6.3853E+001
1.8100E+004,-6.3381E+001
1.8150E+004,-6.3354E+001
1.8200E+004,-6.3419E+001
1.8250E+004,-6.3547E+001
1.8300E+004,-6.3185E+001
1.8350E+004,-6.3190E+001
1.8400E+004,-6.3378E+001
1.8450E+004,-6.3287E+001
1.8500E+004,-6.3430E+001
1.8550E+004,-6.3444E+001
1.8600E+004,-6.3228E+001
1.8650E+004,-6.3014E+001
1.8700E+004,-6.2928E+001
1.8750E+004,-6.3333E+001
1.8800E+004,-6.3614E+001
1.8850E+004,-6.3467E+001
1.8900E+004,-6.3929E+001
1.8950E+004,-6.3744E+001
1.9000E+004,-6.3841E+001
1.9050E+004,-6.4481E+001
1.9100E+004,-6.4312E+001
1.9150E+004,-6.4169E+001
1.9200E+004,-6.4214E+001
1.9250E+004,-6.4475E+001
1.9300E+004,-6.3977E+001
1.9350E+004,-6.3588E+001
1.9400E+004,-6.3924E+001
1.9450E+004,-6.4369E+001
1.9500E+004,-6.3942E+001
1.9550E+004,-6.3831E+001
1.9600E+004,-6.4308E+001
1.9650E+004,-6.4159E+001
1.9700E+004,-6.4214E+001
1.9750E+004,-6.4303E+001
1.9800E+004,-6.4076E+001
1.9850E+004,-6.4317E+001
1.9900E+004,-6.4587E+001
1.9950E+004,-6.4850E+001
2.0000E+004,-6.4395E+001
