6287.695	-44.783023834
6330.761	-45.349250793
6373.828	-45.791534424
6416.894	-46.263076782
6459.96	-46.739322662
6503.027	-47.318031311
6546.093	-47.804653168
6589.16	-48.276580811
6632.226	-48.705978394
6675.292	-49.304645538
6718.359	-49.807540894
6761.425	-50.131614685
6804.492	-50.524868011
6847.558	-50.885787964
6890.625	-51.245090485
6933.691	-51.524299622
6976.757	-51.716529846
7019.824	-51.999191284
7062.89	-52.425144196
7105.957	-52.763301849
7149.023	-52.990383148
7192.089	-53.239864349
7235.156	-53.611972809
7278.222	-53.94562149
7321.289	-54.118782043
7364.355	-54.451675415
7407.421	-54.682823181
7450.488	-54.987972259
7493.554	-55.227027893
7536.621	-55.461868286
7579.687	-55.641010284
7622.753	-55.859966278
7665.82	-56.024341583
7708.886	-56.209674835
7751.953	-56.546489716
7795.019	-56.745483398
7838.085	-56.91399765
7881.152	-57.141620636
7924.218	-57.261825561
7967.285	-57.457561493
8010.351	-57.576278686
8053.417	-57.90737915
8096.484	-58.310230255
8139.55	-58.593315124
8182.617	-58.591964722
8225.683	-58.653991699
8268.75	-58.769702911
8311.816	-58.947853088
8354.882	-59.126483917
8397.949	-59.258995056
8441.015	-59.320449829
8484.082	-59.565673828
8527.148	-59.628791809
8570.214	-59.699550629
8613.281	-59.777744293
8656.347	-59.891162872
8699.414	-59.959449768
8742.48	-59.997016907
8785.546	-60.096355438
8828.613	-60.140167236
8871.679	-60.207382202
8914.746	-60.312294006
8957.812	-60.174812317
9000.878	-60.153442383
9043.945	-60.189292908
9087.011	-60.186969757
9130.078	-59.933094025
9173.144	-59.813976288
9216.21	-59.667121887
9259.277	-59.504825592
9302.343	-59.262901306
9345.41	-58.863170624
9388.476	-58.624408722
9431.542	-58.255058289
9474.609	-57.853076935
9517.675	-57.419582367
9560.742	-56.968200684
9603.808	-56.52696991
9646.875	-56.063983917
9689.941	-55.662605286
9733.007	-55.579032898
9776.074	-55.631225586
9819.14	-55.969333649
9862.207	-56.61529541
9905.273	-57.327419281
9948.339	-58.260540009
9991.406	-59.190784454
10034.472	-60.430820465
10077.539	-61.609912872
10120.605	-62.725357056
10163.671	-63.756637573
10206.738	-64.812835693
10249.804	-65.745506287
10292.871	-66.71975708
10335.937	-67.690666199
10379.003	-68.571037292
10422.07	-69.462097168
10465.136	-70.289024353
10508.203	-71.222511291
10551.269	-72.127922058
10594.335	-72.829750061
10637.402	-73.613502502
10680.468	-74.460121155
10723.535	-75.295219421
10766.601	-75.844017029
10809.667	-76.615486145
10852.734	-77.277297974
10895.8	-77.878143311
10938.867	-78.64263916
10981.933	-79.399299622
11025	-80.154594421
11068.066	-80.787895203
11111.132	-81.429374695
11154.199	-82.229507446
11197.265	-82.901504517
11240.332	-83.382644653
11283.398	-83.784095764
11326.464	-83.678405762
11369.531	-83.330718994
11412.597	-83.055419922
11455.664	-82.676147461
11498.73	-82.268684387
11541.796	-82.288322449
11584.863	-82.567901611
11627.929	-83.020011902
11670.996	-83.673957825
11714.062	-84.322540283
11757.128	-84.948509216
11800.195	-85.466331482
11843.261	-85.768478394
11886.328	-85.912368774
11929.394	-86.060531616
11972.46	-86.15612793
12015.527	-86.405601501
12058.593	-86.486991882
12101.66	-86.721183777
12144.726	-86.835960388
12187.792	-87.273887634
12230.859	-87.629844665
12273.925	-88.149162292
12316.992	-88.818336487
12360.058	-89.413757324
12403.125	-89.895202637
12446.191	-89.943458557
12489.257	-89.601135254
12532.324	-89.212112427
12575.39	-88.921958923
12618.457	-88.957374573
12661.523	-89.539985657
12704.589	-90.639762878
12747.656	-91.771728516
12790.722	-90.910377502
12833.789	-87.809829712
12876.855	-85.1353302
12919.921	-83.997055054
12962.988	-84.081382751
13006.054	-84.737213135
13049.121	-85.385734558
13092.187	-85.945472717
13135.253	-86.253219604
13178.32	-86.248908997
13221.386	-85.886604309
13264.453	-85.278808594
13307.519	-84.559295654
13350.585	-83.520568848
13393.652	-82.445228577
13436.718	-81.806045532
13479.785	-81.346885681
13522.851	-80.599479675
13565.917	-79.969184875
13608.984	-79.574951172
13652.05	-79.248672485
13695.117	-78.889343262
13738.183	-78.844284058
13781.25	-78.594581604
13824.316	-78.004104614
13867.382	-77.041267395
13910.449	-76.37902832
13953.515	-76.124290466
13996.582	-75.507583618
14039.648	-74.59186554
14082.714	-73.34287262
14125.781	-72.021347046
14168.847	-70.631286621
14211.914	-69.550430298
14254.98	-68.516105652
14298.046	-67.361221313
14341.113	-66.594223022
14384.179	-65.961166382
14427.246	-65.529350281
14470.312	-65.228843689
14513.378	-65.057678223
14556.445	-64.91179657
14599.511	-64.777076721
14642.578	-64.677864075
14685.644	-64.757614136
14728.71	-64.789344788
14771.777	-65.054885864
14814.843	-65.314552307
14857.91	-65.471031189
14900.976	-65.571556091
14944.042	-65.679466248
14987.109	-65.797042847
15030.175	-65.881629944
15073.242	-65.755973816
15116.308	-65.892356873
15159.375	-66.025894165
15202.441	-66.017456055
15245.507	-66.017143249
15288.574	-65.873504639
15331.64	-65.713447571
15374.707	-65.544967651
15417.773	-65.304763794
15460.839	-65.111183166
15503.906	-64.724662781
15546.972	-64.438301086
15590.039	-64.068473816
15633.105	-63.719387054
15676.171	-63.285217285
15719.238	-62.78169632
15762.304	-62.18258667
15805.371	-61.800907135
15848.437	-61.430557251
15891.503	-61.19613266
15934.57	-61.213600159
15977.636	-61.420066833
16020.703	-61.842945099
16063.769	-62.386161804
16106.835	-63.045497894
16149.902	-63.695644379
16192.968	-64.183433533
16236.035	-64.568557739
16279.101	-64.846313477
16322.167	-65.100440979
16365.234	-65.471733093
16408.3	-65.578872681
16451.367	-65.823707581
16494.433	-66.205711365
16537.5	-66.616508484
16580.566	-66.869407654
16623.632	-67.107780457
16666.699	-67.302947998
16709.765	-67.511405945
16752.832	-67.82497406
16795.898	-68.081481934
16838.964	-68.203437805
16882.031	-68.511146545
16925.097	-68.761352539
16968.164	-68.845733643
17011.23	-68.836341858
17054.296	-68.857658386
17097.363	-68.924285889
17140.429	-68.902503967
17183.496	-68.807197571
17226.562	-68.775360107
17269.628	-68.498626709
17312.695	-68.339500427
17355.761	-68.130104065
17398.828	-67.93257904
17441.894	-67.618103027
17484.96	-67.42440033
17528.027	-67.007904053
17571.093	-66.502281189
17614.16	-66.005775452
17657.226	-65.402618408
17700.292	-64.899177551
17743.359	-64.329139709
17786.425	-63.5431633
17829.492	-62.790737152
17872.558	-61.97605896
17915.625	-61.184902191
17958.691	-60.456542969
18001.757	-59.839241028
18044.824	-59.528827667
18087.89	-59.577411652
18130.957	-60.032154083
18174.023	-60.708717346
18217.089	-61.619213104
18260.156	-62.698970795
18303.222	-63.765232086
18346.289	-64.775817871
18389.355	-65.870872498
18432.421	-66.827941894
18475.488	-67.736381531
18518.554	-68.673202515
18561.621	-69.626594543
18604.687	-70.611534119
18647.753	-71.596466064
18690.82	-72.673454285
18733.886	-73.756828308
18776.953	-75.004180908
18820.019	-76.333450317
18863.085	-78.087593079
18906.152	-79.913032532
18949.218	-81.247177124
18992.285	-80.653923035
19035.351	-78.122383118
19078.417	-75.475143433
19121.484	-72.957702637
19164.55	-71.087593079
19207.617	-69.687538147
19250.683	-68.611305237
19293.75	-67.725761414
19336.816	-67.075752258
19379.882	-66.778083801
19422.949	-66.551803589
19466.015	-66.297058105
19509.082	-66.322441101
19552.148	-66.129364014
19595.214	-66.153747559
19638.281	-66.096710205
19681.347	-66.023628235
19724.414	-65.762451172
19767.48	-65.598571777
19810.546	-65.452224731
19853.613	-65.29850769
19896.679	-65.036132812
19939.746	-64.90461731
19982.812	-64.716522217
20025.878	-64.705001831
20068.945	-64.839950561
20112.011	-64.8956604
20155.078	-64.948318481
20198.144	-65.207366943
20241.21	-65.57901001
20284.277	-66.079544067
20327.343	-66.574142456
20370.41	-67.108406067
20413.476	-67.641296387
20456.542	-68.33228302
20499.609	-69.0831604
20542.675	-69.875106811
20585.742	-70.488311768
20628.808	-71.130058289
20671.875	-71.728691101
20714.941	-72.231163025
20758.007	-72.772972107
20801.074	-73.209625244
20844.14	-73.654769897
20887.207	-73.941085815
20930.273	-74.259307861
20973.339	-74.607551575
21016.406	-75.098937988
21059.472	-75.658058166
21102.539	-76.225219727
21145.605	-76.767143249
21188.671	-77.273681641
21231.738	-77.802711487
21274.804	-78.325019836
21317.871	-78.673667908
21360.937	-79.148651123
21404.003	-79.620697021
21447.07	-80.135482788
21490.136	-80.629211426
21533.203	-81.225791931
21576.269	-81.734230041
21619.335	-82.334472656
21662.402	-83.209289551
21705.468	-84.095001221
21748.535	-85.120903015
21791.601	-86.294525146
21834.667	-87.621124268
21877.734	-89.080978394
21920.8	-90.579490662
21963.867	-91.999313354
22006.933	-93.246833801
