  3.0625000e+003, -4.2486309e+001,
  3.1250000e+003, -4.2827320e+001,
  3.1875000e+003, -4.2721489e+001,
  3.2500000e+003, -4.3103657e+001,
  3.3125000e+003, -4.3291801e+001,
  3.3750000e+003, -4.3867992e+001,
  3.4375000e+003, -4.3726883e+001,
  3.5000000e+003, -4.4209003e+001,
  3.5625000e+003, -4.4849865e+001,
  3.6250000e+003, -4.5461334e+001,
  3.6875000e+003, -4.5802345e+001,
  3.7500000e+003, -4.6407932e+001,
  3.8125000e+003, -4.6831257e+001,
  3.8750000e+003, -4.6778339e+001,
  3.9375000e+003, -4.6784218e+001,
  4.0000000e+003, -4.6831257e+001,
  4.0625000e+003, -4.7225182e+001,
  4.1250000e+003, -4.7525036e+001,
  4.1875000e+003, -4.7501518e+001,
  4.2500000e+003, -4.7701420e+001,
  4.3125000e+003, -4.7819008e+001,
  4.3750000e+003, -4.8236454e+001,
  4.4375000e+003, -4.8653898e+001,
  4.5000000e+003, -4.9100739e+001,
  4.5625000e+003, -4.9147776e+001,
  4.6250000e+003, -4.9365316e+001,
  4.6875000e+003, -4.9394714e+001,
  4.7500000e+003, -4.9518183e+001,
  4.8125000e+003, -4.9700447e+001,
  4.8750000e+003, -4.9841555e+001,
  4.9375000e+003, -5.0264879e+001,
  5.0000000e+003, -5.0306034e+001,
  5.0625000e+003, -5.0453022e+001,
  5.1250000e+003, -5.0311914e+001,
  5.1875000e+003, -4.9976784e+001,
  5.2500000e+003, -5.0211964e+001,
  5.3125000e+003, -5.0664684e+001,
  5.3750000e+003, -5.0899864e+001,
  5.4375000e+003, -5.0911623e+001,
  5.5000000e+003, -5.0929260e+001,
  5.5625000e+003, -5.1064489e+001,
  5.6250000e+003, -5.1158562e+001,
  5.6875000e+003, -5.1623041e+001,
  5.7500000e+003, -5.1852341e+001,
  5.8125000e+003, -5.1705355e+001,
  5.8750000e+003, -5.1899378e+001,
  5.9375000e+003, -5.2222750e+001,
  6.0000000e+003, -5.2193352e+001,
  6.0625000e+003, -5.2322701e+001,
  6.1250000e+003, -5.2640194e+001,
  6.1875000e+003, -5.3075275e+001,
  6.2500000e+003, -5.3610310e+001,
  6.3125000e+003, -5.4374643e+001,
  6.3750000e+003, -5.5186014e+001,
  6.4375000e+003, -5.5315363e+001,
  6.5000000e+003, -5.5497625e+001,
  6.5625000e+003, -5.6132612e+001,
  6.6250000e+003, -5.6632368e+001,
  6.6875000e+003, -5.6338394e+001,
  6.7500000e+003, -5.6144371e+001,
  6.8125000e+003, -5.5897432e+001,
  6.8750000e+003, -5.5597578e+001,
  6.9375000e+003, -5.6097334e+001,
  7.0000000e+003, -5.6203165e+001,
  7.0625000e+003, -5.5979744e+001,
  7.1250000e+003, -5.5850395e+001,
  7.1875000e+003, -5.5738686e+001,
  7.2500000e+003, -5.5903311e+001,
  7.3125000e+003, -5.5509386e+001,
  7.3750000e+003, -5.4756811e+001,
  7.4375000e+003, -5.4645100e+001,
  7.5000000e+003, -5.4944954e+001,
  7.5625000e+003, -5.4533390e+001,
  7.6250000e+003, -5.4968472e+001,
  7.6875000e+003, -5.5197773e+001,
  7.7500000e+003, -5.4745050e+001,
  7.8125000e+003, -5.4839123e+001,
  7.8750000e+003, -5.4845003e+001,
  7.9375000e+003, -5.4739172e+001,
  8.0000000e+003, -5.4815605e+001,
  8.0625000e+003, -5.5133099e+001,
  8.1250000e+003, -5.5209532e+001,
  8.1875000e+003, -5.4562788e+001,
  8.2500000e+003, -5.4063030e+001,
  8.3125000e+003, -5.4239414e+001,
  8.3750000e+003, -5.3869007e+001,
  8.4375000e+003, -5.3504478e+001,
  8.5000000e+003, -5.3081156e+001,
  8.5625000e+003, -5.2822458e+001,
  8.6250000e+003, -5.2540241e+001,
  8.6875000e+003, -5.2510845e+001,
  8.7500000e+003, -5.2111038e+001,
  8.8125000e+003, -5.2128677e+001,
  8.8750000e+003, -5.1887619e+001,
  8.9375000e+003, -5.1581884e+001,
  9.0000000e+003, -5.1317307e+001,
  9.0625000e+003, -5.0935141e+001,
  9.1250000e+003, -5.0941019e+001,
  9.1875000e+003, -5.0417746e+001,
  9.2500000e+003, -4.9929747e+001,
  9.3125000e+003, -4.9400593e+001,
  9.3750000e+003, -4.8853800e+001,
  9.4375000e+003, -4.8395201e+001,
  9.5000000e+003, -4.7854286e+001,
  9.5625000e+003, -4.7572071e+001,
  9.6250000e+003, -4.7148746e+001,
  9.6875000e+003, -4.6684269e+001,
  9.7500000e+003, -4.6343258e+001,
  9.8125000e+003, -4.5790585e+001,
  9.8750000e+003, -4.5426056e+001,
  9.9375000e+003, -4.5055649e+001,
  1.0000000e+004, -4.5384899e+001,
  1.0062500e+004, -4.5232033e+001,
  1.0125000e+004, -4.5531887e+001,
  1.0187500e+004, -4.5861137e+001,
  1.0250000e+004, -4.6102200e+001,
  1.0312500e+004, -4.6307980e+001,
  1.0375000e+004, -4.6790100e+001,
  1.0437500e+004, -4.7348652e+001,
  1.0500000e+004, -4.7754333e+001,
  1.0562500e+004, -4.8465754e+001,
  1.0625000e+004, -4.9030186e+001,
  1.0687500e+004, -4.9012547e+001,
  1.0750000e+004, -4.9800398e+001,
  1.0812500e+004, -5.0311914e+001,
  1.0875000e+004, -5.0729359e+001,
  1.0937500e+004, -5.0829309e+001,
  1.1000000e+004, -5.1070370e+001,
  1.1062500e+004, -5.1634800e+001,
  1.1125000e+004, -5.2504965e+001,
  1.1187500e+004, -5.2910650e+001,
  1.1250000e+004, -5.2875372e+001,
  1.1312500e+004, -5.3539755e+001,
  1.1375000e+004, -5.4151222e+001,
  1.1437500e+004, -5.4404041e+001,
  1.1500000e+004, -5.4427559e+001,
  1.1562500e+004, -5.4880280e+001,
  1.1625000e+004, -5.5450590e+001,
  1.1687500e+004, -5.5709288e+001,
  1.1750000e+004, -5.6267839e+001,
  1.1812500e+004, -5.6044418e+001,
  1.1875000e+004, -5.6267839e+001,
  1.1937500e+004, -5.6808754e+001,
  1.2000000e+004, -5.6820513e+001,
  1.2062500e+004, -5.7149763e+001,
  1.2125000e+004, -5.7408461e+001,
  1.2187500e+004, -5.7949375e+001,
  1.2250000e+004, -5.8325663e+001,
  1.2312500e+004, -5.8431494e+001,
  1.2375000e+004, -5.8848936e+001,
  1.2437500e+004, -5.8872456e+001,
  1.2500000e+004, -5.9131153e+001,
  1.2562500e+004, -5.9601511e+001,
  1.2625000e+004, -6.0113028e+001,
  1.2687500e+004, -6.0742134e+001,
  1.2750000e+004, -6.0953794e+001,
  1.2812500e+004, -6.0895000e+001,
  1.2875000e+004, -6.1224251e+001,
  1.2937500e+004, -6.1606419e+001,
  1.3000000e+004, -6.1947430e+001,
  1.3062500e+004, -6.2411909e+001,
  1.3125000e+004, -6.2317837e+001,
  1.3187500e+004, -6.2676487e+001,
  1.3250000e+004, -6.3164484e+001,
  1.3312500e+004, -6.3446699e+001,
  1.3375000e+004, -6.3293833e+001,
  1.3437500e+004, -6.3258556e+001,
  1.3500000e+004, -6.3282074e+001,
  1.3562500e+004, -6.2964581e+001,
  1.3625000e+004, -6.3170362e+001,
  1.3687500e+004, -6.3170362e+001,
  1.3750000e+004, -6.3158604e+001,
  1.3812500e+004, -6.3605446e+001,
  1.3875000e+004, -6.3693638e+001,
  1.3937500e+004, -6.3546652e+001,
  1.4000000e+004, -6.3305592e+001,
  1.4062500e+004, -6.3123327e+001,
  1.4125000e+004, -6.3029255e+001,
  1.4187500e+004, -6.2447186e+001,
  1.4250000e+004, -6.2541258e+001,
  1.4312500e+004, -6.2482462e+001,
  1.4375000e+004, -6.2317837e+001,
  1.4437500e+004, -6.2382511e+001,
  1.4500000e+004, -6.2182610e+001,
  1.4562500e+004, -6.1359480e+001,
  1.4625000e+004, -6.1430035e+001,
  1.4687500e+004, -6.1394756e+001,
  1.4750000e+004, -6.0689219e+001,
  1.4812500e+004, -6.0412882e+001,
  1.4875000e+004, -5.9954281e+001,
  1.4937500e+004, -5.9542717e+001,
  1.5000000e+004, -5.9566235e+001,
  1.5062500e+004, -5.9172308e+001,
  1.5125000e+004, -5.8360939e+001,
  1.5187500e+004, -5.7984652e+001,
  1.5250000e+004, -5.7173281e+001,
  1.5312500e+004, -5.6503019e+001,
  1.5375000e+004, -5.6350153e+001,
  1.5437500e+004, -5.5903311e+001,
  1.5500000e+004, -5.5797480e+001,
  1.5562500e+004, -5.5109579e+001,
  1.5625000e+004, -5.5021387e+001,
  1.5687500e+004, -5.4474594e+001,
  1.5750000e+004, -5.4198259e+001,
  1.5812500e+004, -5.4698015e+001,
  1.5875000e+004, -5.4986111e+001,
  1.5937500e+004, -5.5491747e+001,
  1.6000000e+004, -5.6379551e+001,
  1.6062500e+004, -5.7820026e+001,
  1.6125000e+004, -5.8966526e+001,
  1.6187500e+004, -6.0765652e+001,
  1.6250000e+004, -6.2406029e+001,
  1.6312500e+004, -6.4275707e+001,
  1.6375000e+004, -6.6286494e+001,
  1.6437500e+004, -6.7697573e+001,
  1.6500000e+004, -6.9167445e+001,
  1.6562500e+004, -7.0455054e+001,
  1.6625000e+004, -7.1877892e+001,
  1.6687500e+004, -7.3065548e+001,
  1.6750000e+004, -7.3735811e+001,
  1.6812500e+004, -7.3976870e+001,
  1.6875000e+004, -7.4935227e+001,
  1.6937500e+004, -7.5340912e+001,
  1.7000000e+004, -7.5546694e+001,
  1.7062500e+004, -7.4970504e+001,
  1.7125000e+004, -7.4976383e+001,
  1.7187500e+004, -7.5282117e+001,
  1.7250000e+004, -7.5146889e+001,
  1.7312500e+004, -7.5158648e+001,
  1.7375000e+004, -7.5376189e+001,
  1.7437500e+004, -7.5141009e+001,
  1.7500000e+004, -7.5311514e+001,
  1.7562500e+004, -7.5387948e+001,
  1.7625000e+004, -7.5593730e+001,
  1.7687500e+004, -7.5817151e+001,
  1.7750000e+004, -7.5434984e+001,
  1.7812500e+004, -7.5434984e+001,
  1.7875000e+004, -7.5041058e+001,
  1.7937500e+004, -7.5164527e+001,
  1.8000000e+004, -7.5352671e+001,
  1.8062500e+004, -7.5076335e+001,
  1.8125000e+004, -7.5246840e+001,
  1.8187500e+004, -7.5240961e+001,
  1.8250000e+004, -7.5605489e+001,
  1.8312500e+004, -7.5634887e+001,
  1.8375000e+004, -7.5458502e+001,
  1.8437500e+004, -7.5476140e+001,
  1.8500000e+004, -7.4964624e+001,
  1.8562500e+004, -7.5305635e+001,
  1.8625000e+004, -7.5352671e+001,
  1.8687500e+004, -7.5693681e+001,
  1.8750000e+004, -7.5264479e+001,
  1.8812500e+004, -7.5229202e+001,
  1.8875000e+004, -7.5370309e+001,
  1.8937500e+004, -7.5229202e+001,
  1.9000000e+004, -7.5293876e+001,
  1.9062500e+004, -7.5634887e+001,
  1.9125000e+004, -7.5335032e+001,
  1.9187500e+004, -7.4988142e+001,
  1.9250000e+004, -7.5088094e+001,
  1.9312500e+004, -7.5076335e+001,
  1.9375000e+004, -7.5282117e+001,
  1.9437500e+004, -7.5376189e+001,
  1.9500000e+004, -7.5223322e+001,
  1.9562500e+004, -7.5041058e+001,
  1.9625000e+004, -7.4458988e+001,
  1.9687500e+004, -7.4905829e+001,
  1.9750000e+004, -7.5282117e+001,
  1.9812500e+004, -7.5658404e+001,
  1.9875000e+004, -7.5188045e+001,
  1.9937500e+004, -7.5493779e+001,
  2.0000000e+004, -7.5446743e+001,
  2.0062500e+004, -7.5146889e+001,
  2.0125000e+004, -7.5240961e+001,
  2.0187500e+004, -7.5446743e+001,
  2.0250000e+004, -7.5640766e+001,
  2.0312500e+004, -7.4946986e+001,
  2.0375000e+004, -7.5117491e+001,
  2.0437500e+004, -7.5111612e+001,
  2.0500000e+004, -7.5199804e+001,
  2.0562500e+004, -7.5335032e+001,
  2.0625000e+004, -7.5276237e+001,
  2.0687500e+004, -7.5499658e+001,
  2.0750000e+004, -7.5211563e+001,
  2.0812500e+004, -7.5099853e+001,
  2.0875000e+004, -7.5311514e+001,
  2.0937500e+004, -7.5429104e+001,
  2.1000000e+004, -7.5693681e+001,
  2.1062500e+004, -7.5576092e+001,
  2.1125000e+004, -7.5464381e+001,
  2.1187500e+004, -7.5534935e+001,
  2.1250000e+004, -7.5823030e+001,
  2.1312500e+004, -7.5317394e+001,
  2.1375000e+004, -7.5387948e+001,
  2.1437500e+004, -7.5141009e+001,
  2.1500000e+004, -7.5311514e+001,
  2.1562500e+004, -7.5335032e+001,
  2.1625000e+004, -7.5082214e+001,
  2.1687500e+004, -7.5676043e+001,
  2.1750000e+004, -7.5376189e+001,
  2.1812500e+004, -7.5240961e+001,
  2.1875000e+004, -7.5129250e+001,
  2.1937500e+004, -7.5387948e+001,
  2.2000000e+004, -7.5240961e+001,
  2.2062500e+004, -7.4952866e+001,
  2.2125000e+004, -7.5135130e+001,
  2.2187500e+004, -7.5129250e+001,
  2.2250000e+004, -7.4982263e+001,
  2.2312500e+004, -7.5252719e+001,
  2.2375000e+004, -7.5552574e+001,
  2.2437500e+004, -7.5146889e+001,
  2.2500000e+004, -7.5946500e+001,
  2.2562500e+004, -7.5517297e+001,
  2.2625000e+004, -7.5358551e+001,
  2.2687500e+004, -7.5335032e+001,
  2.2750000e+004, -7.5529056e+001,
  2.2812500e+004, -7.5064576e+001,
  2.2875000e+004, -7.5229202e+001,
  2.2937500e+004, -7.5164527e+001,
  2.3000000e+004, -7.5311514e+001,
  2.3062500e+004, -7.5664284e+001,
  2.3125000e+004, -7.5505538e+001,
  2.3187500e+004, -7.5352671e+001,
  2.3250000e+004, -7.5335032e+001,
  2.3312500e+004, -7.5299756e+001,
  2.3375000e+004, -7.5117491e+001,
  2.3437500e+004, -7.5105732e+001,
  2.3500000e+004, -7.5452622e+001,
  2.3562500e+004, -7.5493779e+001,
  2.3625000e+004, -7.5376189e+001,
  2.3687500e+004, -7.5523176e+001,
  2.3750000e+004, -7.5846548e+001,
  2.3812500e+004, -7.5082214e+001,
  2.3875000e+004, -7.5423225e+001,
  2.3937500e+004, -7.5529056e+001,
  2.4000000e+004, -7.5346791e+001,
  2.4062500e+004, -7.5176286e+001,
  2.4125000e+004, -7.5417346e+001,
  2.4187500e+004, -7.5417346e+001,
  2.4250000e+004, -7.5164527e+001,
  2.4312500e+004, -7.5376189e+001,
  2.4375000e+004, -7.5311514e+001,
  2.4437500e+004, -7.5088094e+001,
  2.4500000e+004, -7.5164527e+001,
  2.4562500e+004, -7.5387948e+001,
  2.4625000e+004, -7.5335032e+001,
  2.4687500e+004, -7.5335032e+001,
  2.4750000e+004, -7.5458502e+001,
  2.4812500e+004, -7.5323274e+001,
  2.4875000e+004, -7.5605489e+001,
  2.4937500e+004, -7.5382068e+001,
